,Year ID,Location,Age,Sex,Disease Stage,Scenario,Measure,Metric,Mean,95% UI Lower,95% UI Upper
213,2025,Brazil,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.007449946592092108,0.005811738440951435,0.008678602705447612
214,2025,Brazil,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
215,2025,Brazil,65_to_69,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
216,2025,Brazil,70_to_74,Female,AD Dementia,Reference,AD Deaths,Number,3424.635135003597,2935.1229374603727,4325.649618130967
217,2025,Brazil,70_to_74,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.034246351350035974,0.029351229374603723,0.043256496181309674
218,2025,Brazil,70_to_74,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
219,2025,Brazil,70_to_74,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
220,2025,Brazil,70_to_74,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,3424.635135003597,2935.1229374603727,4325.649618130967
221,2025,Brazil,70_to_74,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.034246351350035974,0.029351229374603723,0.043256496181309674
222,2025,Brazil,70_to_74,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
223,2025,Brazil,70_to_74,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
224,2025,Brazil,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,3424.635135003597,2935.1229374603727,4325.649618130967
225,2025,Brazil,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.034246351350035974,0.029351229374603723,0.043256496181309674
226,2025,Brazil,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
227,2025,Brazil,70_to_74,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
228,2025,Brazil,70_to_74,Male,AD Dementia,Reference,AD Deaths,Number,1540.6957611918233,1289.1137951237915,1850.785161229165
229,2025,Brazil,70_to_74,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.015406957611918234,0.012891137951237915,0.01850785161229165
230,2025,Brazil,70_to_74,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
231,2025,Brazil,70_to_74,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
232,2025,Brazil,70_to_74,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,1540.6957611918233,1289.1137951237915,1850.785161229165
233,2025,Brazil,70_to_74,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.015406957611918234,0.012891137951237915,0.01850785161229165
234,2025,Brazil,70_to_74,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
235,2025,Brazil,70_to_74,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
236,2025,Brazil,70_to_74,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,1540.6957611918233,1289.1137951237915,1850.785161229165
237,2025,Brazil,70_to_74,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.015406957611918234,0.012891137951237915,0.01850785161229165
238,2025,Brazil,70_to_74,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
239,2025,Brazil,70_to_74,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
240,2025,Brazil,75_to_79,Female,AD Dementia,Reference,AD Deaths,Number,5913.151326498239,5259.818313840946,6632.792764320749
241,2025,Brazil,75_to_79,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.05913151326498238,0.052598183138409464,0.06632792764320748
242,2025,Brazil,75_to_79,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
243,2025,Brazil,75_to_79,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
244,2025,Brazil,75_to_79,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,5913.151326498239,5259.818313840946,6632.792764320749
245,2025,Brazil,75_to_79,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.05913151326498238,0.052598183138409464,0.06632792764320748
246,2025,Brazil,75_to_79,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
247,2025,Brazil,75_to_79,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
248,2025,Brazil,75_to_79,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,5913.151326498239,5259.818313840946,6632.792764320749
249,2025,Brazil,75_to_79,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.05913151326498238,0.052598183138409464,0.06632792764320748
250,2025,Brazil,75_to_79,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
251,2025,Brazil,75_to_79,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
252,2025,Brazil,75_to_79,Male,AD Dementia,Reference,AD Deaths,Number,2367.600827958068,2129.6705964828748,2919.5209550685563
253,2025,Brazil,75_to_79,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.02367600827958068,0.021296705964828747,0.029195209550685563
254,2025,Brazil,75_to_79,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
255,2025,Brazil,75_to_79,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
256,2025,Brazil,75_to_79,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,2367.600827958068,2129.6705964828748,2919.5209550685563
257,2025,Brazil,75_to_79,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.02367600827958068,0.021296705964828747,0.029195209550685563
258,2025,Brazil,75_to_79,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
259,2025,Brazil,75_to_79,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
260,2025,Brazil,75_to_79,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,2367.600827958068,2129.6705964828748,2919.5209550685563
261,2025,Brazil,75_to_79,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.02367600827958068,0.021296705964828747,0.029195209550685563
262,2025,Brazil,75_to_79,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
263,2025,Brazil,75_to_79,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
264,2025,Brazil,80_to_84,Female,AD Dementia,Reference,AD Deaths,Number,9162.264159593906,7947.25978083124,10890.18370948752
265,2025,Brazil,80_to_84,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.09162264159593907,0.07947259780831241,0.10890183709487522
266,2025,Brazil,80_to_84,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
267,2025,Brazil,80_to_84,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
268,2025,Brazil,80_to_84,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,9162.264159593906,7947.25978083124,10890.18370948752
269,2025,Brazil,80_to_84,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.09162264159593907,0.07947259780831241,0.10890183709487522
270,2025,Brazil,80_to_84,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
271,2025,Brazil,80_to_84,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
272,2025,Brazil,80_to_84,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,9162.264159593906,7947.25978083124,10890.18370948752
273,2025,Brazil,80_to_84,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.09162264159593907,0.07947259780831241,0.10890183709487522
274,2025,Brazil,80_to_84,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
275,2025,Brazil,80_to_84,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
276,2025,Brazil,80_to_84,Male,AD Dementia,Reference,AD Deaths,Number,3705.470818056284,3350.5257186424715,4259.3411929657495
277,2025,Brazil,80_to_84,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.03705470818056285,0.03350525718642472,0.0425934119296575
278,2025,Brazil,80_to_84,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
279,2025,Brazil,80_to_84,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
280,2025,Brazil,80_to_84,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,3705.470818056284,3350.5257186424715,4259.3411929657495
281,2025,Brazil,80_to_84,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.03705470818056285,0.03350525718642472,0.0425934119296575
282,2025,Brazil,80_to_84,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
283,2025,Brazil,80_to_84,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
284,2025,Brazil,80_to_84,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,3705.470818056284,3350.5257186424715,4259.3411929657495
285,2025,Brazil,80_to_84,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.03705470818056285,0.03350525718642472,0.0425934119296575
286,2025,Brazil,80_to_84,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
287,2025,Brazil,80_to_84,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
288,2025,Brazil,85_to_89,Female,AD Dementia,Reference,AD Deaths,Number,9805.845933256312,7884.851851263977,12680.5111889484
289,2025,Brazil,85_to_89,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.09805845933256314,0.07884851851263977,0.12680511188948398
290,2025,Brazil,85_to_89,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
291,2025,Brazil,85_to_89,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
292,2025,Brazil,85_to_89,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,9805.845933256312,7884.851851263977,12680.5111889484
293,2025,Brazil,85_to_89,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.09805845933256314,0.07884851851263977,0.12680511188948398
294,2025,Brazil,85_to_89,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
295,2025,Brazil,85_to_89,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
296,2025,Brazil,85_to_89,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,9805.845933256312,7884.851851263977,12680.5111889484
297,2025,Brazil,85_to_89,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.09805845933256314,0.07884851851263977,0.12680511188948398
298,2025,Brazil,85_to_89,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
299,2025,Brazil,85_to_89,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
300,2025,Brazil,85_to_89,Male,AD Dementia,Reference,AD Deaths,Number,3592.3564457156185,2519.720156278273,5179.858154082889
301,2025,Brazil,85_to_89,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.03592356445715618,0.02519720156278273,0.05179858154082889
302,2025,Brazil,85_to_89,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
303,2025,Brazil,85_to_89,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
304,2025,Brazil,85_to_89,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,3592.3564457156185,2519.720156278273,5179.858154082889
305,2025,Brazil,85_to_89,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.03592356445715618,0.02519720156278273,0.05179858154082889
306,2025,Brazil,85_to_89,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
307,2025,Brazil,85_to_89,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
308,2025,Brazil,85_to_89,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,3592.3564457156185,2519.720156278273,5179.858154082889
309,2025,Brazil,85_to_89,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.03592356445715618,0.02519720156278273,0.05179858154082889
310,2025,Brazil,85_to_89,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
311,2025,Brazil,85_to_89,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
312,2025,Brazil,90_to_94,Female,AD Dementia,Reference,AD Deaths,Number,7344.63321094735,6433.867488825095,8481.627677750936
313,2025,Brazil,90_to_94,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0734463321094735,0.06433867488825096,0.08481627677750937
314,2025,Brazil,90_to_94,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
315,2025,Brazil,90_to_94,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
316,2025,Brazil,90_to_94,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,7344.63321094735,6433.867488825095,8481.627677750936
317,2025,Brazil,90_to_94,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0734463321094735,0.06433867488825096,0.08481627677750937
318,2025,Brazil,90_to_94,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
319,2025,Brazil,90_to_94,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
320,2025,Brazil,90_to_94,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,7344.63321094735,6433.867488825095,8481.627677750936
321,2025,Brazil,90_to_94,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0734463321094735,0.06433867488825096,0.08481627677750937
322,2025,Brazil,90_to_94,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
323,2025,Brazil,90_to_94,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
324,2025,Brazil,90_to_94,Male,AD Dementia,Reference,AD Deaths,Number,1997.0537461524393,1835.183178837349,2242.7849688235406
325,2025,Brazil,90_to_94,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.01997053746152439,0.01835183178837349,0.022427849688235402
326,2025,Brazil,90_to_94,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
327,2025,Brazil,90_to_94,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
328,2025,Brazil,90_to_94,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,1997.0537461524393,1835.183178837349,2242.7849688235406
329,2025,Brazil,90_to_94,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.01997053746152439,0.01835183178837349,0.022427849688235402
330,2025,Brazil,90_to_94,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
331,2025,Brazil,90_to_94,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
332,2025,Brazil,90_to_94,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,1997.0537461524393,1835.183178837349,2242.7849688235406
333,2025,Brazil,90_to_94,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.01997053746152439,0.01835183178837349,0.022427849688235402
334,2025,Brazil,90_to_94,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
335,2025,Brazil,90_to_94,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
336,2025,Brazil,95_plus,Female,AD Dementia,Reference,AD Deaths,Number,362.74609060972045,313.9898956352956,458.308232759593
337,2025,Brazil,95_plus,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.003627460906097204,0.0031398989563529564,0.00458308232759593
338,2025,Brazil,95_plus,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
339,2025,Brazil,95_plus,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
340,2025,Brazil,95_plus,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,362.74609060972045,313.9898956352956,458.308232759593
341,2025,Brazil,95_plus,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.003627460906097204,0.0031398989563529564,0.00458308232759593
342,2025,Brazil,95_plus,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
343,2025,Brazil,95_plus,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
344,2025,Brazil,95_plus,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,362.74609060972045,313.9898956352956,458.308232759593
345,2025,Brazil,95_plus,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.003627460906097204,0.0031398989563529564,0.00458308232759593
346,2025,Brazil,95_plus,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
347,2025,Brazil,95_plus,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
348,2025,Brazil,95_plus,Male,AD Dementia,Reference,AD Deaths,Number,97.51238994884957,58.507433969309744,134.56709812941241
349,2025,Brazil,95_plus,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0009751238994884957,0.0005850743396930974,0.001345670981294124
350,2025,Brazil,95_plus,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
351,2025,Brazil,95_plus,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
352,2025,Brazil,95_plus,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,97.51238994884957,58.507433969309744,134.56709812941241
353,2025,Brazil,95_plus,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0009751238994884957,0.0005850743396930974,0.001345670981294124
354,2025,Brazil,95_plus,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
355,2025,Brazil,95_plus,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
356,2025,Brazil,95_plus,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,97.51238994884957,58.507433969309744,134.56709812941241
357,2025,Brazil,95_plus,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0009751238994884957,0.0005850743396930974,0.001345670981294124
358,2025,Brazil,95_plus,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
359,2025,Brazil,95_plus,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
360,2025,United States of America,25_to_29,Female,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
361,2025,United States of America,25_to_29,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
362,2025,United States of America,25_to_29,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
363,2025,United States of America,25_to_29,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
364,2025,United States of America,25_to_29,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
365,2025,United States of America,25_to_29,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
366,2025,United States of America,25_to_29,Female,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
367,2025,United States of America,25_to_29,Female,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
368,2025,United States of America,25_to_29,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
369,2025,United States of America,25_to_29,Female,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
370,2025,United States of America,25_to_29,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
371,2025,United States of America,25_to_29,Female,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
372,2025,United States of America,25_to_29,Male,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
373,2025,United States of America,25_to_29,Male,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
374,2025,United States of America,25_to_29,Male,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
375,2025,United States of America,25_to_29,Male,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
376,2025,United States of America,25_to_29,Male,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
377,2025,United States of America,25_to_29,Male,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
378,2025,United States of America,25_to_29,Male,AD Dementia,BBBM Testing Only,Averted Deaths,Number,0.0,0.0,0.0
379,2025,United States of America,25_to_29,Male,AD Dementia,BBBM Testing Only,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
380,2025,United States of America,25_to_29,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,Number,0.0,0.0,0.0
381,2025,United States of America,25_to_29,Male,AD Dementia,BBBM Testing and Treatment,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
382,2025,United States of America,25_to_29,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,Number,0.0,0.0,0.0
383,2025,United States of America,25_to_29,Male,AD Dementia,BBBM Testing and Treatment,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
384,2025,United States of America,30_to_34,Female,AD Dementia,Reference,AD Deaths,Number,0.0,0.0,0.0
385,2025,United States of America,30_to_34,Female,AD Dementia,Reference,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
386,2025,United States of America,30_to_34,Female,AD Dementia,Reference,Averted Deaths,Number,0.0,0.0,0.0
387,2025,United States of America,30_to_34,Female,AD Dementia,Reference,Averted Deaths,"Rate per 100,000",0.0,0.0,0.0
388,2025,United States of America,30_to_34,Female,AD Dementia,BBBM Testing Only,AD Deaths,Number,0.0,0.0,0.0
389,2025,United States of America,30_to_34,Female,AD Dementia,BBBM Testing Only,AD Deaths,"Rate per 100,000",0.0,0.0,0.0
